"6.000000","2557.500000"
"7.000000","4365.299805"
"7.000000","4331.299805"
"7.000000","4329.299805"
"7.000000","4339.299805"
"7.000000","4355.299805"
"7.000000","4363.299805"
"8.000000","6901.100098"
"8.000000","6894.100098"
"8.000000","6895.100098"
"8.000000","6890.100098"
"8.000000","6906.100098"
"8.000000","6902.100098"
"9.000000","10413.900391"
"9.000000","10391.900391"
"9.000000","10416.900391"
"9.000000","10388.900391"
"9.000000","10421.900391"
"9.000000","10383.900391"
"10.000000","15050.900391"
"10.000000","15066.900391"
"10.000000","15082.900391"
"10.000000","15054.900391"
"10.000000","15066.900391"
"10.000000","15078.900391"
"11.000000","21122.500000"
"11.000000","21106.500000"
"11.000000","21133.500000"
"11.000000","21095.500000"
"11.000000","21126.500000"
"11.000000","21102.500000"
"12.000000","28803.300781"
"12.000000","28783.300781"
"12.000000","28775.300781"
"12.000000","28783.300781"
"12.000000","28795.300781"
"12.000000","28795.300781"
"13.000000","38364.101562"
"13.000000","38339.101562"
"13.000000","38344.101562"
"13.000000","38335.101562"
"13.000000","38373.101562"
"13.000000","38369.101562"
"14.000000","50104.898438"
"14.000000","50076.898438"
"14.000000","50108.898438"
"14.000000","50072.898438"
"14.000000","50097.898438"
"14.000000","50083.898438"
"15.000000","64302.898438"
"15.000000","64283.898438"
"15.000000","64298.898438"
"15.000000","64299.898438"
"15.000000","64317.898438"
"15.000000","64301.898438"
"16.000000","81316.500000"
"16.000000","81292.500000"
"16.000000","81292.500000"
"16.000000","81287.500000"
"16.000000","81321.500000"
"16.000000","81316.500000"
"17.000000","101457.296875"
"17.000000","101425.296875"
"17.000000","101442.296875"
"17.000000","101440.296875"
"17.000000","101441.296875"
"17.000000","101441.296875"
"18.000000","125069.101562"
"18.000000","125065.101562"
"18.000000","125075.101562"
"18.000000","125076.101562"
"18.000000","125071.101562"
"18.000000","125064.101562"
"19.000000","152577.906250"
"19.000000","152559.906250"
"19.000000","152572.906250"
"19.000000","152564.906250"
"19.000000","152587.906250"
"19.000000","152549.906250"
"20.000000","184343.906250"
"20.000000","184325.906250"
"20.000000","184345.906250"
"20.000000","184334.906250"
"20.000000","184334.906250"
"20.000000","184323.906250"
